,avg_ndvi,avg_msavi2,max_ndvi,max_msavi2,datalen
62,0.4231351996146054,0.5740129843944808,0.857985721259458,0.9235538691641524,207
63,0.4440537065255762,0.5946709809286524,0.8216795007465285,0.9020985905472116,207
64,0.4668058580485436,0.6166483537930686,0.8142208649074667,0.8975847430679096,207
65,0.45681305761767516,0.6090618613426386,0.7778385772913816,0.8750216437724703,207
66,0.38965852464858036,0.5426113858102178,0.7704859529335747,0.8703522786722715,192
67,0.4753877199867002,0.6237005539842918,0.8319777167383302,0.9082719515172356,207
68,0.367624601927508,0.5281997914596346,0.7559304691147058,0.8609831662247416,181
69,0.46890669870617646,0.618920869461926,0.7954483979868415,0.8860571797854391,207
70,0.46687504227167,0.6175721856799498,0.8235206445634894,0.9032088769863548,207
71,0.46788956184649005,0.619036731963826,0.8110392839383391,0.8956488931971762,207
72,0.4640322701027741,0.614431819046946,0.8229703609804963,0.9028778306023924,207
73,0.45670374448031437,0.6082342820156164,0.8045843225818905,0.8916986167259893,207
74,0.4162005935968197,0.5720580197715182,0.7370537094236472,0.84860605609083,207
75,0.4579755010162953,0.6097361515270647,0.8350595304926655,0.910104618359128,207
76,0.44124437291459445,0.596105685596378,0.7757865863199128,0.8737213301424163,207
77,0.4258313589437298,0.5684080910023581,0.8131426124375927,0.8969294936377992,97
78,0.43726766032803627,0.5952300819244595,0.7514040964397782,0.8580406666856106,207
79,0.4466759977565518,0.5991441615430075,0.7967553586920529,0.8868665075829085,207
80,0.35719730654069126,0.516398147481985,0.7402723818234503,0.8507345753155278,181
81,0.44244413346011985,0.595817299718819,0.7881952587603452,0.8815372658582419,207
82,0.41278621595654724,0.5665687394842819,0.7871329011185946,0.8808628190470245,207
83,0.4096824057050039,0.5627696624373325,0.7950492659873941,0.885808783237735,207
84,0.4096235410729622,0.5628305007177793,0.7912099616883743,0.8834203640312808,207
85,0.41144193259756745,0.5647217259999513,0.7944994955448189,0.8854668406142991,207
86,0.4272308169920356,0.5804378591787756,0.8613749382419249,0.9255114275156302,207
87,0.40232881819453453,0.5569158552837936,0.8003978929963045,0.8891179189240574,207
88,0.38808313892486895,0.5247885938765161,0.8053521217157863,0.8921710800368601,168
89,0.40033372783414173,0.5535856399927022,0.8270079592957098,0.9053000339495156,207
90,0.4118843101956759,0.5645934071407489,0.8286224039467518,0.906266365533611,207
91,0.4204924746781316,0.5753290389313114,0.7961290322580645,0.8864761788499891,207
92,0.350658499618162,0.5098327551760141,0.7298715461931825,0.8438241233648114,181
93,0.41608661303867117,0.5710124448054874,0.8034077079107506,0.8909709557365204,207
94,0.42319749485987407,0.5780152597892989,0.8035662250061446,0.8910688631426638,207
95,0.42416786142222057,0.5798380352925137,0.7404299763567389,0.8508373584368201,207
96,0.4225828991592979,0.5791569128252854,0.7633080363475548,0.8657338484822503,207
97,0.4203313976281965,0.575241313975617,0.8507741782600233,0.9193504519832914,207
98,0.4087030767914889,0.5625548724483908,0.8864202316595808,0.939775042686506,207
99,0.4849112514463582,0.6371640755813194,0.8210620851229987,0.9017160518667424,132
100,0.4431732473096469,0.585210729623047,0.7863463862125607,0.8803823842486054,97
101,0.4174726274893006,0.5715689909683229,0.8489155354568303,0.918264832226896,207
102,0.38571039371788013,0.5396079711960879,0.8201875344732488,0.901185136216327,207
103,0.4014543558558254,0.5558368598166071,0.8268244446229236,0.9051787263838378,207
104,0.4042220904275515,0.5585796292971918,0.829081569467852,0.9065301089710828,207
105,0.3618530545572776,0.5196227160535931,0.7786692945371878,0.8755471894282891,181
106,0.3841052734628974,0.5392719478836921,0.76082848410337,0.864137270247511,207
107,0.4144749492100485,0.5702139937496615,0.7716263483800646,0.8710751687658558,207
108,0.4030576472285164,0.5528963996164782,0.849721293199554,0.918747028576945,207
109,0.4071479550232659,0.5595525575425931,0.8024399623008053,0.89037997687592,207
110,0.42168003344927707,0.5777053961463032,0.7766493213964473,0.8742687429958096,207
111,0.30959139783152756,0.45571530292106505,0.7532039966404569,0.8592135148410307,96
112,0.37746302464775117,0.5345161271084959,0.7630442093655324,0.8655746829117561,207
113,0.3711567405485413,0.5262258683659642,0.7204476564955301,0.8374863318240386,207
114,0.37549667967640843,0.5295078989838229,0.7366245192828049,0.8483151935301976,207
115,0.3911512418495769,0.5457813102665429,0.7338081809765864,0.8464466692503265,207
116,0.4037524679319731,0.5603334388152054,0.8116794929832504,0.8960286953342802,207
117,0.3688187888227861,0.5292746971740624,0.7637840975043528,0.8660552807614295,181
118,0.6331400699077365,0.7614665069385581,0.8472164221988691,0.9172793611255656,114
119,0.5354494977193647,0.6896734507547017,0.7427132070703856,0.8523465547855267,57
120,0.5161929825769508,0.6492726820596748,0.8657861099275671,0.9280581449847888,58
121,0.6538158168498995,0.7880621200131691,0.8353943079950138,0.9103061183286628,57
122,0.4683626977899916,0.6143115345656825,0.8492571027714471,0.918477556938342,90
123,0.692541173367231,0.8138521011202489,0.8506274310423522,0.9192746982289464,57
124,0.49744778816055535,0.6535913943432142,0.7979235366989027,0.8875916398837944,57
125,0.7267675530334576,0.8314399786118373,0.8917279011106837,0.9427590711202356,57
126,0.549099050317937,0.6941952885475061,0.8522133742864733,0.9201995110674944,67
127,0.6853543274852393,0.798199988924511,0.8876180570208776,0.9404558647183876,185
128,0.6778646463213759,0.7987243590843016,0.8483304559425453,0.9179300426380904,57
129,0.6183611492128043,0.7588561493885049,0.8075028267098727,0.8934897490871663,57
130,0.6365787219860478,0.7710387566393476,0.795293980383553,0.8859620497551077,57
131,0.6950064152479843,0.8127461921618886,0.8500810372771475,0.918949960374448,58
132,0.6051865980120137,0.7514953162744381,0.7297287423869702,0.843730524845796,57
133,0.2615499024994283,0.40457686158114115,0.6100997164028908,0.7577991955513426,192
134,0.7420413195886875,0.8491992481127303,0.8647245580705207,0.927446654374762,57
135,0.7523248757627327,0.8545792553835055,0.8749174708547758,0.933278262978547,57
136,0.4945042470908234,0.6567757652215142,0.707156440637381,0.8284335925736741,57
137,0.5650655060589767,0.7094065834035462,0.8095997686998055,0.894771520152517,57
138,0.40179809337055805,0.5540639003337682,0.5841081656374671,0.7374239551431856,58
139,0.6455018772387549,0.7687355116892515,0.8380407622552358,0.9118726202855214,115
140,0.6643331437269037,0.7777650302447384,0.8473986580945695,0.91738494426545,58
141,0.6440791321729198,0.7807290763973286,0.8040584991552415,0.8913763783771174,57
142,0.512522481510164,0.6609704825909652,0.730006349400632,0.8439115799437786,115
143,0.6214743598366933,0.7440091158160237,0.871703478768336,0.931446239914294,115
144,0.44280357958740674,0.5987759827593477,0.7289403079393404,0.8432020793056836,89
145,0.6094448668771848,0.7422038605236752,0.8524996736718444,0.9203673490287656,115
146,0.5952952501034241,0.7338331611475265,0.8674015365724399,0.9289834908008744,114
147,0.7514232829662413,0.8551707708276106,0.8848171846313817,0.9388823988365402,57
148,0.6932668604163925,0.8120491077624887,0.8602972798199545,0.9248939456851986,57
149,0.6727453298637952,0.8018832910644378,0.9061560370862328,0.9507578090215248,57
150,0.6430403637211053,0.7752228675507898,0.8222531220993237,0.9024472335204335,57
151,0.541085429725221,0.6893094760965365,0.8076500379323778,0.8935776664284276,57
152,0.6095002662338787,0.7536376436719914,0.7550722881323741,0.8604210439880262,58
153,0.6290882698970922,0.7637830048858288,0.8169519076319005,0.8992417080244195,57
154,0.6872201559121921,0.7995264236489754,0.8796418430640593,0.93594724966988,115
155,0.4113902265052208,0.5614777291626483,0.7946582277042651,0.8855664069287741,89
156,0.6130314973503052,0.7581357524937479,0.770365450152784,0.8702717758105791,57
157,0.6459217600891307,0.7681858237353133,0.8358392635195707,0.910567069732224,92
158,0.41886788889462445,0.5851578261479381,0.5935615642929943,0.7449124042864241,57
159,0.5969736431606648,0.7410342223727263,0.7711423774169974,0.870768560272154,58
160,0.7227650609689222,0.8284511791624211,0.898684632313921,0.9466272337444934,57
161,0.564200607569503,0.7122401770155627,0.7596730068594951,0.8634076787902814,115
162,0.6959546975012849,0.8057746705634152,0.8779775453747819,0.9350173058564906,57
163,0.6281498482933489,0.763621706882436,0.8106253141221165,0.8953960781918795,57
164,0.5930220043794602,0.7380159881044356,0.8068444083381031,0.8930834790671724,57
165,0.5873510802961097,0.7173976179464103,0.8457350272232305,0.9164082916854568,115
166,0.23726209703757162,0.36407527585371907,0.790901835594573,0.8832212251577403,94
167,0.6921852329464206,0.8051799943695338,0.8612374722438938,0.9254364180865196,57
168,0.6499706304750463,0.7770450261317542,0.7947191044215894,0.8856069330058745,115
169,0.536359357537865,0.6834796283043904,0.7636228776605771,0.865951382991625,115
170,0.5044654366209934,0.6567055023329766,0.7626995794208845,0.8653574047884831,115
171,0.6983132371281644,0.8068016188647937,0.8925263795789384,0.943204254606826,115
172,0.6004573892604084,0.7409587810645837,0.8611142878817292,0.9253664638595184,57
173,0.7052143910009495,0.8181936435147842,0.866463896583969,0.9284452750789568,57
174,0.4653318083386455,0.6235946714555451,0.8233894238656223,0.9031301126824474,57
175,0.7174110741956844,0.8271825050103656,0.8696517412935323,0.93027343470294,57
176,0.4551814646694795,0.6052385343143354,0.8568353365497628,0.92288796893763,108
177,0.32915081292317366,0.46838132730142734,0.8250980398490148,0.9041588726749978,94
178,0.624638609733236,0.7651089667888699,0.7854921366125217,0.8798466175194335,57
179,0.5165567942914223,0.6698245576073688,0.8487076156906658,0.918152751454727,57
180,0.5644254166362527,0.7083511368011959,0.7351208302930637,0.847318640047888,58
181,0.6412458149970947,0.7697201912224125,0.8724531377343113,0.9318755730701014,57
182,0.5791258459557947,0.7151951647892204,0.8502506267233484,0.9190552870013562,185
183,0.4763608586580629,0.6356486449025948,0.7717973298050537,0.8711861751708057,57
184,0.5988758426203463,0.7374689387590814,0.868630979560044,0.9296883230158528,57
185,0.6477475593413949,0.7686101200243771,0.8678466467956442,0.9292396385640131,57
186,0.7321678042865509,0.8415030673483925,0.8560550551223448,0.9224349596811408,57
187,0.6974979872992906,0.7996443275716892,0.902966199126236,0.9490033354268236,114
188,0.3309757458299401,0.46747813567081936,0.8532967046368822,0.9208351282950388,89
189,0.5587058029814366,0.7138405219148297,0.781312352268818,0.8772188650186763,57
190,0.684153246194421,0.8055011192578772,0.8415212375639036,0.9139300085280412,57
191,0.4629808644611329,0.6136607337049248,0.8028870585771214,0.8906483199161812,58
192,0.5043808382444213,0.6463353932648824,0.8041734996660062,0.8914437400408133,125
193,0.6941472122704685,0.8130358081269653,0.8502456258474377,0.9190517604911292,57
194,0.6414430839428659,0.7785919375484426,0.7737047821581774,0.8723980421486885,57
195,0.6861660598362939,0.8025985359575459,0.8766121545835651,0.9342417037887571,57
196,0.6207271239682595,0.7554210716820539,0.8202136722659649,0.9012179480669148,57
197,0.7480393894390107,0.8509301721165493,0.8884952576476431,0.940948099770594,57
198,0.6010932177970792,0.7350338785496491,0.7984324142370027,0.8879048106609844,59
199,0.34179651524878524,0.48026899925605193,0.8316138708357951,0.9080585108804372,89
200,0.6177422138373572,0.7478464925204464,0.8178716297760468,0.8997993621451315,115
201,0.6478691100428705,0.7707756995187736,0.837074467240997,0.9113012428765614,115
202,0.5293369652650132,0.683279513822343,0.683256923355953,0.8117983228621597,57
203,0.5823252877099342,0.7210351336759526,0.8289147159268351,0.906442321223949,57
204,0.41564211334553175,0.5836387592934316,0.585070258489418,0.7381865200704851,57
205,0.4610377863848298,0.621002102173579,0.775445002282063,0.8734934440494726,58
206,0.6823459396804706,0.8050240285068819,0.8746124730808018,0.9331046318752668,57
207,0.6408970733823802,0.7724870896941475,0.8519466407367979,0.9200462369658452,57
208,0.6392897968088153,0.7677939488979004,0.837855979720937,0.9117620917782006,115
209,0.6505633570555278,0.7775732142839555,0.8664741786052175,0.9284536605446192,57
210,0.38435668330062717,0.537063283534348,0.82505532470554,0.904131998059256,79
211,0.42653478746245926,0.5769352466504382,0.756527209814407,0.8613682999730372,96
212,0.557808715451145,0.7060933495004915,0.7539480516344054,0.8596946121429028,115
213,0.6718980785430875,0.7959531743298006,0.8977732793522267,0.9461197394191458,57
214,0.7033181511442936,0.8165836869041717,0.8600331774206519,0.9247363664517252,57
215,0.7160995927990875,0.8273925843593668,0.8923490693375862,0.9431062010189636,57
216,0.6787868437724843,0.8029384271066862,0.8400187939353416,0.9130441838260596,57
217,0.543093213253603,0.6931696875084079,0.8181486760579482,0.8999665968940462,57
218,0.6297639254129891,0.7637991698688973,0.7723084244698901,0.8715101735024291,57
219,0.7138220829384667,0.8226414143455897,0.8863325936996471,0.9397341605017572,57
220,0.7525547011813704,0.8519218960088574,0.8832364341085271,0.937990974542572,57
221,0.6837240055624649,0.8058802128035902,0.832683877003514,0.908692733864882,57
222,0.3245269152421215,0.4760801439782397,0.7355776974647974,0.8476270075848333,93
223,0.7067873342997928,0.8252048962899289,0.8304754836679803,0.907374885824538,57
224,0.6436942440496249,0.776600604109362,0.7865627241655765,0.8805036485234723,57
225,0.626084050010906,0.753372749206716,0.8291702959684847,0.9065954789639364,115
226,0.5485074636305125,0.7007654128399138,0.7027618605926792,0.8254115540034945,111
227,0.7068685567993104,0.815953795855949,0.8950248756218906,0.9445980135724312,115
228,0.4554054011709562,0.6137973470529192,0.6812929792876076,0.8103855824176662,115
229,0.6465630454209879,0.7808406256443752,0.7698023927016476,0.8699138124879937,57
230,0.6095523933401533,0.7451349429464228,0.8648591400127091,0.9275253041669204,57
231,0.4281343723566065,0.5786453684498492,0.8076672735418715,0.8935859134307975,115
232,0.7122862440981855,0.8214886536162547,0.880513717642628,0.936453110302864,57
233,0.3107381818177514,0.44981651654253224,0.6942095609409924,0.8194896924856039,93
234,0.566388926109524,0.7092574690366644,0.7868910737660609,0.8807219635859838,58
235,0.6893691241227338,0.8046245226839801,0.8654034647120028,0.9278360443813654,57
236,0.5060080080784373,0.6504966493530838,0.7156760209442715,0.8342540214975998,58
237,0.614900115851855,0.7444058534199327,0.8293346697423729,0.9066949771363396,115
238,0.6381004592958786,0.7683965606605644,0.847686225308552,0.9175563459457408,59
239,0.6707232729374928,0.7916097073265231,0.8696128294852726,0.9302509588396788,57
240,0.6243298631634502,0.7564767202471087,0.8563624010821861,0.922614811713629,57
241,0.6969990581119035,0.8148178338524225,0.8639206264786254,0.9269812514371552,58
242,0.6579228266114087,0.7759693265088337,0.8434501706015681,0.9150674448997052,58
243,0.7210435052534033,0.832065561510366,0.8995991975227878,0.947140575721278,57
244,0.4722399187184893,0.6247784503816004,0.8209781909895653,0.9016771691581198,88
245,0.6801428029488049,0.7934486752031618,0.8751448813785456,0.9334065036287028,115
246,0.5831598555586726,0.7121590011496652,0.8224985582100368,0.9025931315777598,58
247,0.6708764587925156,0.7898194868782348,0.8668421052631579,0.9286627786550524,57
248,0.6896964407677297,0.8018032863557852,0.868580439930124,0.9296589903365202,115
249,0.4110138521636283,0.5574977046164804,0.7985655757893063,0.8879832767097469,58
250,0.5421391370346236,0.6807517014921123,0.8095549008137962,0.8947410963205584,125
251,0.6391695448191055,0.7696093349578333,0.8133738782004725,0.8970685408980899,57
252,0.6486584577281176,0.7780959420298419,0.8556713130693092,0.9222122742339708,57
253,0.5615444895895204,0.7086570961045007,0.7942586002372479,0.8853200496560021,57
254,0.6250628567324129,0.7522403477202755,0.8446014127144299,0.915745543929006,115
255,0.41447902129778397,0.5623817267834578,0.7758219000776598,0.8737448520719227,89
256,0.6712360119197408,0.7869522739780549,0.8652988403211418,0.9277777371826232,115
257,0.5629861051068221,0.708964183327365,0.7982940291018565,0.8878209270469597,57
258,0.7000400598838235,0.8140463130347151,0.8667606049345783,0.9286167147215564,57
259,0.49842067212277574,0.6461200189033602,0.8180307081938468,0.8998939828738912,115
260,0.5526607880935509,0.6957569324923424,0.7965927823709866,0.8867655831950287,185
261,0.6406467742471672,0.7686057395190379,0.8309676032356487,0.9076696407178132,112
262,0.6536495747669213,0.7803579678929884,0.8483749620715547,0.9179576378378442,57
263,0.6163606919624349,0.7509309032592683,0.8085458540622296,0.8941273259638365,115
264,0.39512504472630783,0.5347595958746203,0.8440159823131103,0.915383985778135,58
265,0.417597037351594,0.566011683810949,0.8331191140458817,0.908894633460477,58
266,0.3072742113516887,0.4527896162871924,0.6643045602579223,0.798265214958974,93
267,0.5408866060482099,0.6945572720963659,0.7481847625137265,0.8559365557207457,57
268,0.395805898891545,0.5376906118960607,0.8034487245063912,0.8909964869458236,58
269,0.4283890455079234,0.5731046573848131,0.8422698754932623,0.9143688229769396,115
270,0.6065080736558743,0.7393712682160996,0.8116051243406179,0.8959937341983277,115
271,0.6262801800414887,0.7626737831181478,0.8180808189762924,0.8999283535677023,58
272,0.6352423712497601,0.7562557342861214,0.8728796576856567,0.932118172576338,115
273,0.666976105435908,0.7824342157602804,0.8750998800066999,0.9333810453458682,115
274,0.5060515787581246,0.6488495597245164,0.7602373887240356,0.8637697789031336,58
275,0.6798242304500539,0.801835333056053,0.8449295134151887,0.9159382554389596,57
276,0.40669629609558355,0.5475721490398537,0.819786384391097,0.9009548087678922,58
277,0.3613627120993097,0.5082864828430179,0.7668220108840904,0.868007155432224,275
278,0.5737224863737446,0.7217324244151905,0.8410647876296731,0.9136637377941952,57
279,0.49842226706331416,0.6533212422999223,0.7052636945850482,0.8271014784102135,115
280,0.6408259195145316,0.757512259189359,0.8710130957345147,0.93105323780037,115
281,0.666797157768536,0.7875040466310725,0.8769760240506265,0.9344488123751944,57
282,0.6471364171915436,0.7772010879528576,0.8238586260714844,0.9034112859380912,57
283,0.6304380305505989,0.7669355063945786,0.8036050407933039,0.8910956849099421,57
284,0.6179062716667045,0.7356674984344409,0.8775003805789046,0.9347464629618116,125
285,0.6768396038518351,0.790273821839288,0.8921679909194098,0.9430060242284526,115
286,0.5360393099240564,0.6822663713328676,0.7717405564584945,0.8711493796567993,115
287,0.5829463056965388,0.7304293743074148,0.8222221993589247,0.902426581697,58
288,0.36348847269457557,0.5149455083571559,0.8344902543406956,0.9097701685677748,89
289,0.5098368563320705,0.6585694825272791,0.7988942181099882,0.8881880078643007,129
290,0.43129597359412264,0.5822901265934206,0.8038136555400188,0.8912179470603405,115
291,0.6135202334481867,0.7495439694919124,0.8397435897435898,0.9128827493805148,58
292,0.5449922453019381,0.6924416383947494,0.7317003088858559,0.8450440213009642,115
293,0.45268269362833363,0.5829849740507362,0.8755758318331474,0.9336527431369176,58
294,0.6000971211497735,0.732942275086806,0.8391335721596724,0.9125202993204766,58
295,0.6070589196074712,0.7352083239594321,0.8217928073000537,0.902167315638053,115
296,0.6301678919436932,0.7604078633279753,0.8696560896826905,0.930277961293541,57
297,0.5234015253694564,0.6635520420794356,0.7985457532340549,0.8879743124111883,58
298,0.4508694228981224,0.6076547564776805,0.6226650825601986,0.7674181470265466,58
299,0.5656903646552445,0.702195222584774,0.816475162419267,0.8989532658483768,94
300,0.7000449895030443,0.80581042687947,0.960112942571802,0.9796437771481123,115
301,0.688188485892105,0.7993432022519973,0.8756560950524443,0.933697265939827,115
302,0.5432541827723258,0.6755002559820719,0.8494069534029719,0.9185602247994212,121
303,0.52928425645995,0.6803072377409831,0.7925306187594768,0.8842421934486993,115
304,0.6962134127879339,0.8140885980959977,0.8926892830416574,0.9432932417189476,57
305,0.630377909371007,0.7434630379439222,0.8993968438677249,0.9470273956299023,125
306,0.7191120466728791,0.8334232687345615,0.8550779625195328,0.9218691022997518,57
307,0.4603311679204605,0.6118131189240044,0.8045804481772519,0.891694641639333,115
308,0.5913571800378854,0.7137738187979721,0.8704128440366973,0.9306975782967584,125
309,0.6199820629247924,0.76105325254043,0.7948100836030644,0.885661633982636,57
310,0.31257525245787393,0.46504961936799444,0.6641521500877615,0.7981527189440385,96
311,0.6652156812702402,0.7901937668081078,0.8010737958787307,0.8895352759341222,57
312,0.42168630516873096,0.5805162292290373,0.6999498243853487,0.8234732341989002,115
313,0.4911265058430996,0.6519623389190361,0.7523672351206339,0.8586687911961235,57
314,0.5480403804004527,0.6787343408251445,0.8321464947980591,0.9083709486185398,58
315,0.45519384589665374,0.608585594289288,0.8651820390930232,0.9277099156593068,57
316,0.6802479755922709,0.7988709804160248,0.8607592325656207,0.9251607798664736,57
317,0.6779871919696223,0.7996457707468364,0.8716604244694133,0.931421574783144,57
318,0.6386006547558906,0.7735066052409022,0.8460960960960962,0.9166172366658428,57
319,0.45073381132485657,0.6018217419189283,0.8374839947870771,0.9115395022777192,107
320,0.7096738825845156,0.814759299874914,0.8801823405279551,0.9362654834731076,57
321,0.26220605942739694,0.4060163626186626,0.7619571458647456,0.8648863324187914,165
322,0.4606732824315406,0.5991781628409686,0.8371469800041229,0.9113464099946214,183
323,0.6712693143386957,0.7889116989085502,0.8702798298181964,0.9306238610809032,115
324,0.6131417473443961,0.7504368484165108,0.7958525962286251,0.8863071424307236,103
325,0.4375386987465344,0.5867905057761678,0.8494271685761048,0.9185730388480806,115
326,0.49218223828688,0.6350697991935104,0.7044854881266491,0.8266031996363381,125
327,0.616999878633548,0.7418254891719995,0.8244711263579189,0.9037782884529406,115
328,0.6591355594299696,0.7914868401889451,0.7984176413410027,0.8878963787069551,57
329,0.6236444675138162,0.7491915014223691,0.8574063935569752,0.92320850660235,110
330,0.6659908601366422,0.7774212408126993,0.8676373485163,0.9291108608624654,115
331,0.6282586303060997,0.7559217944682137,0.865506329113924,0.9278955463100828,87
332,0.6380671631415185,0.7632730551459822,0.8432710803978517,0.9149606962751022,115
333,0.4487387733269297,0.5888928276232863,0.8209686268343458,0.9016730371276936,93
334,0.4596354622248663,0.6138820748664526,0.6080543564134102,0.7562234762081061,67
335,0.4804880975059791,0.6357456404999301,0.7818524197612142,0.877556277212534,115
336,0.5404723446980367,0.6823189660454972,0.8318594202168853,0.9081995241199364,125
337,0.6867389311887715,0.799292795702619,0.8706573679452408,0.9308482350375016,88
338,0.5643897483451922,0.70153746730323,0.818949140172586,0.9004513431555097,58
339,0.563620361789362,0.710280328683526,0.8158467095782852,0.8985737997177239,99
340,0.7263905320448375,0.832284904107522,0.8911872137113391,0.942455797767252,57
341,0.6401800549902444,0.7554643027653037,0.852885167873057,0.9205911649191876,125
342,0.6148879320620281,0.7310176888718636,0.8714000404603756,0.9312733054825912,67
343,0.6249888584373138,0.7371067249498183,0.8877377230508028,0.9405236241273088,125
344,0.4281999508770685,0.5683472793569594,0.8147609882556266,0.8979165769451356,89
345,0.4387278065544186,0.5884254054164121,0.854027177063933,0.9212546141206984,116
346,0.5975906773793508,0.7315392654318144,0.9390324596269668,0.9685456911265646,116
347,0.39287443218250123,0.5286260345528399,0.8458798029756031,0.9164883513321912,114
348,0.6117134799908873,0.7279954827623788,0.8795225318197454,0.935892640029124,67
349,0.4321795457806473,0.5738558747847461,0.7887583702989907,0.8818877702829013,58
350,0.5671546926116224,0.7123426359673886,0.8657699741139917,0.9280478549421788,116
351,0.41787144115087854,0.5564095910664528,0.8549801604622936,0.9218104106657848,125
